@RELATION training

@ATTRIBUTE currentTimeSlot NUMERIC
@ATTRIBUTE hour NUMERIC
@ATTRIBUTE hourAhead NUMERIC
@ATTRIBUTE date NUMERIC
@ATTRIBUTE month NUMERIC
@ATTRIBUTE year NUMERIC
@ATTRIBUTE NUMBER_OF_BROKERS NUMERIC
@ATTRIBUTE NUMBER_OF_PRODUCERS NUMERIC
@ATTRIBUTE PrevDayHAMarketClearingPrice NUMERIC
@ATTRIBUTE PrevHAMarketClearingPrice NUMERIC
@ATTRIBUTE CloudCoverage NUMERIC
@ATTRIBUTE Temperature NUMERIC
@ATTRIBUTE WSpeed NUMERIC
@ATTRIBUTE WDirection NUMERIC
@ATTRIBUTE MarketClearingPrice NUMERIC

@DATA
161,17,2,23339,10,2016,4,1,44.695662210163924,44.33501690598613,0.936,13.5,288.0,3.96,44.695662210163924
161,17,1,23345,10,2016,4,1,44.561794705668795,44.695662210163924,0.918,13.2,294.0,3.55,44.561794705668795
161,17,0,23351,10,2016,4,1,45.16761870884293,44.561794705668795,1.0,12.5,295.0,3.48,45.16761870884293
162,18,23,23357,10,2016,4,1,13.239733741246138,0.0,0.714,9.8,296.0,2.37,13.239733741246138
162,18,22,23363,10,2016,4,1,44.00276403557673,13.239733741246138,0.704,9.5,298.0,2.27,44.00276403557673
162,18,21,23369,10,2016,4,1,44.07822136937083,44.00276403557673,0.708,9.8,296.0,1.95,44.07822136937083
162,18,20,23375,10,2016,4,1,44.10489536320469,44.07822136937083,0.695,9.9,296.0,1.9,44.10489536320469
162,18,19,23381,10,2016,4,1,44.098023185543425,44.10489536320469,0.697,9.6,294.0,1.92,44.098023185543425
162,18,18,23387,10,2016,4,1,44.02454248176752,44.098023185543425,0.707,10.1,290.0,1.85,44.02454248176752
162,18,17,23393,10,2016,4,1,45.87856244644792,44.02454248176752,0.67,10.5,276.0,6.42,45.87856244644792
162,18,16,23399,10,2016,4,1,46.35988666952742,45.87856244644792,0.666,10.7,279.0,5.95,46.35988666952742
162,18,15,23405,10,2016,4,1,46.26595181411501,46.35988666952742,0.628,10.5,272.0,5.84,46.26595181411501
162,18,14,23411,10,2016,4,1,46.47177819438073,46.26595181411501,0.629,11.1,273.0,5.69,46.47177819438073
162,18,5,23465,10,2016,4,1,47.85709083825206,0.0,0.747,13.2,276.0,4.64,47.85709083825206
162,18,4,23471,10,2016,4,1,47.97825299317342,47.85709083825206,0.696,13.6,274.0,4.17,47.97825299317342
162,18,3,23477,10,2016,4,1,48.15209650171829,47.97825299317342,0.653,12.5,280.0,3.37,48.15209650171829
162,18,2,23483,10,2016,4,1,48.22310103814147,48.15209650171829,0.686,12.7,278.0,2.96,48.22310103814147
162,18,1,23489,10,2016,4,1,48.14921114666988,48.22310103814147,0.668,12.4,284.0,2.55,48.14921114666988
162,18,0,23495,10,2016,4,1,48.08496574363271,48.14921114666988,0.752,11.7,285.0,2.48,48.08496574363271
163,19,23,23501,10,2016,4,1,13.2844247415325,0.0,0.964,10.7,306.0,4.37,13.2844247415325
163,19,22,23507,10,2016,4,1,47.248818484009206,13.2844247415325,0.954,10.4,308.0,4.27,47.248818484009206
163,19,21,23513,10,2016,4,1,47.335229663031285,47.248818484009206,0.958,10.7,306.0,3.95,47.335229663031285
163,19,20,23519,10,2016,4,1,47.52405960696943,47.335229663031285,0.945,10.8,306.0,3.9,47.52405960696943
163,19,19,23525,10,2016,4,1,47.79957544717854,47.52405960696943,0.947,10.5,304.0,3.92,47.79957544717854
163,19,18,23531,10,2016,4,1,47.85869613386277,47.79957544717854,0.911,10.9,280.0,7.96,47.85869613386277
163,19,17,23537,10,2016,4,1,47.70020235628963,47.85869613386277,0.92,11.4,286.0,8.42,47.70020235628963
163,19,16,23543,10,2016,4,1,52.11420132430286,47.70020235628963,0.916,11.6,289.0,7.95,52.11420132430286
163,19,15,23549,10,2016,4,1,52.22322159701626,52.11420132430286,0.878,11.4,282.0,7.84,52.22322159701626
163,19,14,23555,10,2016,4,1,55.87582190803517,52.22322159701626,0.879,12.0,283.0,7.69,55.87582190803517
163,19,8,23591,10,2016,4,1,56.172416100308546,0.0,0.871,11.8,283.0,7.16,56.172416100308546
163,19,7,23597,10,2016,4,1,56.12688212026462,56.172416100308546,0.916,12.8,287.0,6.68,56.12688212026462
163,19,6,23603,10,2016,4,1,55.952444219062926,56.12688212026462,0.967,12.9,286.0,6.77,55.952444219062926
163,19,5,23609,10,2016,4,1,56.208302218975206,55.952444219062926,0.997,14.1,286.0,6.64,56.208302218975206
163,19,4,23615,10,2016,4,1,56.151664704616486,56.208302218975206,0.946,14.5,284.0,6.17,56.151664704616486
163,19,3,23621,10,2016,4,1,56.16913265378665,56.151664704616486,0.903,13.4,290.0,5.37,56.16913265378665
163,19,2,23627,10,2016,4,1,56.62289664720916,56.16913265378665,0.936,13.6,288.0,4.96,56.62289664720916
163,19,1,23633,10,2016,4,1,56.84434161192053,56.62289664720916,0.918,13.3,294.0,4.55,56.84434161192053
163,19,0,23639,10,2016,4,1,57.027058472238345,56.84434161192053,1.0,12.6,295.0,4.48,57.027058472238345
164,20,23,23645,10,2016,4,1,13.29072638360362,0.0,0.964,10.1,276.0,4.37,13.29072638360362
164,20,22,23651,10,2016,4,1,39.32799381471634,13.29072638360362,0.954,9.8,278.0,4.27,39.32799381471634
164,20,21,23657,10,2016,4,1,39.61834316720884,39.32799381471634,0.958,10.1,276.0,3.95,39.61834316720884
164,20,20,23663,10,2016,4,1,40.46929528696065,39.61834316720884,0.945,10.2,276.0,3.9,40.46929528696065
164,20,19,23669,10,2016,4,1,40.39741690381882,40.46929528696065,0.901,10.3,250.0,7.81,40.39741690381882
164,20,18,23675,10,2016,4,1,40.121006779651786,40.39741690381882,0.911,10.3,250.0,7.96,40.121006779651786
164,20,17,23681,10,2016,4,1,41.820363146920585,40.121006779651786,0.92,10.8,256.0,8.42,41.820363146920585
164,20,16,23687,10,2016,4,1,42.037323524615715,41.820363146920585,0.916,11.0,259.0,7.95,42.037323524615715
164,20,15,23693,10,2016,4,1,40.88765414324626,42.037323524615715,0.878,10.8,252.0,7.84,42.05100671578325
164,20,14,23699,10,2016,4,1,42.684002288906555,42.05100671578325,0.879,11.4,253.0,7.69,42.684002288906555
164,20,13,23705,10,2016,4,1,0.0,42.684002288906555,0.852,12.5,256.0,7.25,42.83698402260789
164,20,5,23753,10,2016,4,1,42.98512369513956,0.0,0.997,13.5,256.0,6.64,42.98512369513956
164,20,4,23759,10,2016,4,1,42.74627380357152,42.98512369513956,0.946,13.9,254.0,6.17,42.74627380357152
164,20,3,23765,10,2016,4,1,43.68623136944192,42.74627380357152,0.903,12.8,260.0,5.37,43.68623136944192
164,20,2,23771,10,2016,4,1,43.662942732816234,43.68623136944192,0.936,13.0,258.0,4.96,43.662942732816234
164,20,1,23777,10,2016,4,1,44.15470204905866,43.662942732816234,0.918,12.7,264.0,4.55,44.15470204905866
164,20,0,23783,10,2016,4,1,44.22703864347538,44.15470204905866,1.0,12.0,265.0,4.48,44.22703864347538
165,21,23,23789,10,2016,4,1,13.428053905449419,0.0,0.964,10.0,276.0,3.37,13.428053905449419
165,21,22,23795,10,2016,4,1,45.62091211083898,13.428053905449419,0.954,9.7,278.0,3.27,45.62091211083898
165,21,21,23801,10,2016,4,1,45.791358813010184,45.62091211083898,0.958,10.0,276.0,2.95,45.791358813010184
165,21,20,23807,10,2016,4,1,45.64822893889047,45.791358813010184,0.901,10.2,250.0,6.98,45.64822893889047
165,21,19,23813,10,2016,4,1,45.59741232664894,45.64822893889047,0.901,10.2,250.0,6.81,45.59741232664894
165,21,18,23819,10,2016,4,1,46.21448917149443,45.59741232664894,0.911,10.2,250.0,6.96,46.21448917149443
165,21,17,23825,10,2016,4,1,46.73309734975534,46.21448917149443,0.92,10.7,256.0,7.42,46.73309734975534
165,21,16,23831,10,2016,4,1,46.972629779994975,46.73309734975534,0.916,10.9,259.0,6.95,46.972629779994975
165,21,15,23837,10,2016,4,1,46.804720967536525,46.972629779994975,0.878,10.7,252.0,6.84,46.804720967536525
165,21,14,23843,10,2016,4,1,47.77058150005324,46.804720967536525,0.879,11.3,253.0,6.69,47.77058150005324
165,21,5,23897,10,2016,4,1,48.377275429960946,0.0,0.997,13.4,256.0,5.64,48.377275429960946
165,21,4,23903,10,2016,4,1,48.578833209908396,48.377275429960946,0.946,13.8,254.0,5.17,48.578833209908396
165,21,3,23909,10,2016,4,1,48.431212975099236,48.578833209908396,0.903,12.7,260.0,4.37,48.431212975099236
165,21,2,23915,10,2016,4,1,48.52746883521724,48.431212975099236,0.936,12.9,258.0,3.96,48.52746883521724
165,21,1,23921,10,2016,4,1,48.51055980152193,48.52746883521724,0.918,12.6,264.0,3.55,48.51055980152193
165,21,0,23927,10,2016,4,1,48.844619227027756,48.51055980152193,1.0,11.9,265.0,3.48,48.844619227027756
166,22,23,23933,10,2016,4,1,13.29025614966764,0.0,0.964,9.7,326.0,1.37,13.29025614966764
166,22,22,23939,10,2016,4,1,39.98608037398551,13.29025614966764,0.954,9.4,328.0,1.27,39.98608037398551
166,22,21,23945,10,2016,4,1,39.91172578183887,39.98608037398551,0.932,10.7,297.0,5.4,39.91172578183887
166,22,20,23951,10,2016,4,1,39.83968839165346,39.91172578183887,0.901,9.9,300.0,4.98,39.83968839165346
166,22,19,23957,10,2016,4,1,41.90423642011764,39.83968839165346,0.901,9.9,300.0,4.81,41.90423642011764
166,22,18,23963,10,2016,4,1,41.68241824466602,41.90423642011764,0.911,9.9,300.0,4.96,41.68241824466602
166,22,17,23969,10,2016,4,1,41.88752537904889,41.68241824466602,0.92,10.4,306.0,5.42,41.88752537904889
166,22,16,23975,10,2016,4,1,41.97566524441625,41.88752537904889,0.916,10.6,309.0,4.95,41.97566524441625
166,22,15,23981,10,2016,4,1,42.54067841071316,41.97566524441625,0.878,10.4,302.0,4.84,42.54067841071316
166,22,14,23987,10,2016,4,1,42.52005414041912,42.54067841071316,0.879,11.0,303.0,4.69,42.52005414041912
166,22,13,23993,10,2016,4,1,0.0,42.52005414041912,0.852,12.1,306.0,4.25,42.551055538903725
166,22,5,24041,10,2016,4,1,42.74054680856121,0.0,0.997,13.1,306.0,3.64,42.74054680856121
166,22,4,24047,10,2016,4,1,42.70704638406057,42.74054680856121,0.946,13.5,304.0,3.17,42.70704638406057
166,22,3,24053,10,2016,4,1,42.97201907909364,42.70704638406057,0.903,12.4,310.0,2.37,42.97201907909364
166,22,2,24059,10,2016,4,1,42.891818289968924,42.97201907909364,0.936,12.6,308.0,1.96,42.891818289968924
166,22,1,24065,10,2016,4,1,43.004703815381056,42.891818289968924,0.918,12.3,314.0,1.55,43.004703815381056
166,22,0,24071,10,2016,4,1,43.156670082945155,43.004703815381056,1.0,11.6,315.0,1.48,43.156670082945155
167,23,23,24077,10,2016,4,1,13.400090458223852,0.0,0.964,9.7,296.0,1.37,13.400090458223852
167,23,22,24083,10,2016,4,1,30.370960990301153,13.400090458223852,0.931,11.0,264.0,5.37,30.370960990301153
167,23,21,24089,10,2016,4,1,30.49088190212918,30.370960990301153,0.932,10.7,267.0,5.4,30.49088190212918
167,23,20,24095,10,2016,4,1,30.342817861826056,30.49088190212918,0.901,9.9,270.0,4.98,30.342817861826056
167,23,19,24101,10,2016,4,1,30.438014692060406,30.342817861826056,0.901,9.9,270.0,4.81,30.438014692060406
167,23,18,24107,10,2016,4,1,30.200843939248973,30.438014692060406,0.911,9.9,270.0,4.96,30.200843939248973
167,23,17,24113,10,2016,4,1,30.6915022555853,30.200843939248973,0.92,10.4,276.0,5.42,30.6915022555853
167,23,16,24119,10,2016,4,1,0.0,30.6915022555853,0.916,10.6,279.0,4.95,30.60883644214176
167,23,15,24125,10,2016,4,1,30.684001662869555,30.60883644214176,0.878,10.4,272.0,4.84,30.684001662869555
167,23,14,24131,10,2016,4,1,30.841339240056357,30.684001662869555,0.879,11.0,273.0,4.69,30.841339240056357
167,23,13,24137,10,2016,4,1,30.73373313656142,30.841339240056357,0.852,12.1,276.0,4.25,30.73373313656142
167,23,12,24143,10,2016,4,1,30.719774233671416,30.73373313656142,0.848,11.8,279.0,4.04,30.719774233671416
167,23,0,24215,10,2016,4,1,31.080383447885836,0.0,1.0,11.6,285.0,1.48,31.080383447885836
0,0,23,24215,10,2016,4,1,0.0,0.0,0.839,10.0,226.0,7.37,13.527505707150718
0,0,22,24215,10,2016,4,1,0.0,13.527505707150718,0.829,9.7,228.0,7.27,25.374022077712024
0,0,21,24215,10,2016,4,1,0.0,25.374022077712024,0.833,10.0,226.0,6.95,26.10618864765978
0,0,20,24215,10,2016,4,1,0.0,26.10618864765978,0.82,10.1,226.0,6.9,26.099145242994297
0,0,19,24215,10,2016,4,1,0.0,26.099145242994297,0.822,9.8,224.0,6.92,28.031044633895085
0,0,18,24215,10,2016,4,1,0.0,28.031044633895085,0.832,10.3,220.0,6.85,28.838422675158313
0,0,17,24215,10,2016,4,1,0.0,28.838422675158313,0.805,9.9,217.0,6.66,28.795337541373826
0,0,16,24215,10,2016,4,1,0.0,28.795337541373826,0.829,10.5,215.0,6.4,28.808654391544405
0,0,15,24215,10,2016,4,1,0.0,28.808654391544405,0.821,10.5,212.0,6.79,28.687340058383292
0,0,14,24215,10,2016,4,1,0.0,28.687340058383292,0.8,10.6,210.0,7.05,28.819140583779706
0,0,13,24215,10,2016,4,1,0.0,28.819140583779706,0.77,10.7,208.0,6.84,28.965818303539372
0,0,12,24215,10,2016,4,1,0.0,28.965818303539372,0.771,11.2,210.0,6.98,28.812090715681386
0,0,0,24215,10,2016,4,1,0.0,0.0,0.835,12.5,216.0,8.07,29.214215878817846
1,1,23,24215,10,2016,4,1,0.0,0.0,0.964,10.0,226.0,6.37,13.670398762864362
1,1,22,24215,10,2016,4,1,0.0,13.670398762864362,0.954,9.7,228.0,6.27,30.704594877599774
1,1,21,24215,10,2016,4,1,0.0,30.704594877599774,0.958,10.0,226.0,5.95,30.73906546380649
1,1,20,24215,10,2016,4,1,0.0,30.73906546380649,0.945,10.1,226.0,5.9,31.580084940315462
1,1,19,24215,10,2016,4,1,0.0,31.580084940315462,0.947,9.8,224.0,5.92,31.648997815668842
1,1,18,24215,10,2016,4,1,0.0,31.648997815668842,0.957,10.3,220.0,5.85,32.06855978835182
1,1,17,24215,10,2016,4,1,0.0,32.06855978835182,0.93,9.9,217.0,5.66,33.5188921810884
1,1,16,24215,10,2016,4,1,0.0,33.5188921810884,0.954,10.5,215.0,5.4,33.56098935211749
1,1,15,24215,10,2016,4,1,0.0,33.56098935211749,0.946,10.5,212.0,5.79,33.65973264491014
1,1,14,24215,10,2016,4,1,0.0,33.65973264491014,0.925,10.6,210.0,6.05,32.92072710263328
1,1,13,24215,10,2016,4,1,0.0,32.92072710263328,0.895,10.7,208.0,5.84,33.23266886663992
1,1,12,24215,10,2016,4,1,0.0,33.23266886663992,0.896,11.2,210.0,5.98,32.720529635661364
1,1,11,24215,10,2016,4,1,0.0,32.720529635661364,0.924,11.8,208.0,6.03,32.6911723922167
1,1,0,24215,10,2016,4,1,0.0,0.0,1.0,11.9,215.0,6.48,35.77372437355225
2,2,23,24215,10,2016,4,1,0.0,0.0,0.964,10.1,226.0,6.37,13.692588541698356
2,2,22,24215,10,2016,4,1,0.0,13.692588541698356,0.954,9.8,228.0,6.27,29.705813314516604
2,2,21,24215,10,2016,4,1,0.0,29.705813314516604,0.958,10.1,226.0,5.95,31.27373760858115
2,2,20,24215,10,2016,4,1,0.0,31.27373760858115,0.945,10.2,226.0,5.9,31.32476153471905
2,2,19,24215,10,2016,4,1,0.0,31.32476153471905,0.947,9.9,224.0,5.92,31.531981271407773
2,2,18,24215,10,2016,4,1,0.0,31.531981271407773,0.957,10.4,220.0,5.85,31.348740856054174
2,2,17,24215,10,2016,4,1,0.0,31.348740856054174,0.93,10.0,217.0,5.66,32.17117767193785
2,2,16,24215,10,2016,4,1,0.0,32.17117767193785,0.954,10.6,215.0,5.4,31.453480628633308
2,2,15,24215,10,2016,4,1,0.0,31.453480628633308,0.946,10.6,212.0,5.79,31.400554956348365
2,2,14,24215,10,2016,4,1,0.0,31.400554956348365,0.925,10.7,210.0,6.05,31.47727430580062
2,2,13,24215,10,2016,4,1,0.0,31.47727430580062,0.895,10.8,208.0,5.84,31.379155633571717
2,2,12,24215,10,2016,4,1,0.0,31.379155633571717,0.896,11.3,210.0,5.98,31.494731930760075
2,2,0,24215,10,2016,4,1,0.0,0.0,1.0,12.0,215.0,6.48,33.39031499421688
3,3,23,24215,10,2016,4,1,0.0,0.0,0.964,10.3,226.0,6.37,13.64988166756758
3,3,22,24215,10,2016,4,1,0.0,13.64988166756758,0.954,10.0,228.0,6.27,34.274771097019716
3,3,21,24215,10,2016,4,1,0.0,34.274771097019716,0.958,10.3,226.0,5.95,36.4129934779385
3,3,20,24215,10,2016,4,1,0.0,36.4129934779385,0.945,10.4,226.0,5.9,36.741561586544215
3,3,19,24215,10,2016,4,1,0.0,36.741561586544215,0.947,10.1,224.0,5.92,36.72735764834237
3,3,18,24215,10,2016,4,1,0.0,36.72735764834237,0.957,10.6,220.0,5.85,36.750037477844174
3,3,17,24215,10,2016,4,1,0.0,36.750037477844174,0.93,10.2,217.0,5.66,36.41041831433161
3,3,16,24215,10,2016,4,1,0.0,36.41041831433161,0.954,10.8,215.0,5.4,36.398500260822345
3,3,15,24215,10,2016,4,1,0.0,36.398500260822345,0.946,10.8,212.0,5.79,36.51259807821756
3,3,14,24215,10,2016,4,1,0.0,36.51259807821756,0.925,10.9,210.0,6.05,35.814470642388045
3,3,13,24215,10,2016,4,1,0.0,35.814470642388045,0.895,11.0,208.0,5.84,35.823406931994484
3,3,12,24215,10,2016,4,1,0.0,35.823406931994484,0.896,11.5,210.0,5.98,35.77795880270483
3,3,11,24215,10,2016,4,1,0.0,35.77795880270483,0.924,12.1,208.0,6.03,34.93814869335765
3,3,10,24215,10,2016,4,1,0.0,34.93814869335765,0.974,12.2,203.0,6.04,36.83703510935316
3,3,9,24215,10,2016,4,1,0.0,36.83703510935316,0.934,12.6,202.0,5.75,36.893763376848604
3,3,8,24215,10,2016,4,1,0.0,36.893763376848604,0.919,13.1,204.0,5.85,37.024092557309345
3,3,7,24215,10,2016,4,1,0.0,37.024092557309345,0.927,14.6,206.0,6.13,36.896388144572896
3,3,6,24215,10,2016,4,1,0.0,36.896388144572896,0.955,14.3,209.0,6.26,36.81952842310836
3,3,5,24215,10,2016,4,1,0.0,36.81952842310836,1.0,14.3,215.0,6.5,36.85953404547513
3,3,4,24215,10,2016,4,1,0.0,36.85953404547513,1.0,13.4,207.0,7.36,36.86276068725997
3,3,3,24215,10,2016,4,1,0.0,36.86276068725997,1.0,12.7,208.0,6.52,37.083510525241344
3,3,2,24215,10,2016,4,1,0.0,37.083510525241344,0.936,13.2,208.0,6.96,37.04618918849592
3,3,1,24215,10,2016,4,1,0.0,37.04618918849592,0.918,12.9,214.0,6.55,37.123561510433994
3,3,0,24215,10,2016,4,1,0.0,37.123561510433994,1.0,12.2,215.0,6.48,37.1747860539674
4,4,23,24215,10,2016,4,1,0.0,0.0,0.964,10.4,226.0,5.37,13.641379909431127
4,4,22,24215,10,2016,4,1,0.0,13.641379909431127,0.954,10.1,228.0,5.27,31.647762223518463
4,4,21,24215,10,2016,4,1,0.0,31.647762223518463,0.958,10.4,226.0,4.95,31.634229473050368
4,4,20,24215,10,2016,4,1,0.0,31.634229473050368,0.945,10.5,226.0,4.9,31.653012856080636
4,4,19,24215,10,2016,4,1,0.0,31.653012856080636,0.947,10.2,224.0,4.92,32.1248153236278
4,4,18,24215,10,2016,4,1,0.0,32.1248153236278,0.957,10.7,220.0,4.85,32.033236007159495
4,4,17,24215,10,2016,4,1,0.0,32.033236007159495,0.93,10.3,217.0,4.66,34.02424608234582
4,4,16,24215,10,2016,4,1,0.0,34.02424608234582,0.954,10.9,215.0,4.4,34.04497942422189
4,4,15,24215,10,2016,4,1,0.0,34.04497942422189,0.946,10.9,212.0,4.79,34.16841390640948
4,4,14,24215,10,2016,4,1,0.0,34.16841390640948,0.925,11.0,210.0,5.05,32.95686130020097
4,4,13,24215,10,2016,4,1,0.0,32.95686130020097,0.895,11.1,208.0,4.84,32.70884944418848
4,4,12,24215,10,2016,4,1,0.0,32.70884944418848,0.896,11.6,210.0,4.98,32.79068699962822
4,4,11,24215,10,2016,4,1,0.0,32.79068699962822,0.924,12.2,208.0,5.03,33.117912084800196
4,4,0,24215,10,2016,4,1,0.0,0.0,1.0,12.3,215.0,5.48,34.61310164633634
5,5,23,24215,10,2016,4,1,0.0,0.0,0.964,11.1,246.0,5.37,13.803604649667179
5,5,22,24215,10,2016,4,1,0.0,13.803604649667179,0.954,10.8,248.0,5.27,37.343691865905264
5,5,21,24215,10,2016,4,1,0.0,37.343691865905264,0.958,11.1,246.0,4.95,37.59769553237494
5,5,20,24215,10,2016,4,1,0.0,37.59769553237494,0.945,11.2,246.0,4.9,38.17898210117847
5,5,19,24215,10,2016,4,1,0.0,38.17898210117847,0.947,10.9,244.0,4.92,38.20846267026307
5,5,18,24215,10,2016,4,1,0.0,38.20846267026307,0.957,11.4,240.0,4.85,38.71940549925718
5,5,17,24215,10,2016,4,1,0.0,38.71940549925718,0.93,11.0,237.0,4.66,38.68424459997447
5,5,16,24215,10,2016,4,1,0.0,38.68424459997447,0.954,11.6,235.0,4.4,37.3785349516879
5,5,15,24215,10,2016,4,1,0.0,37.3785349516879,0.946,11.6,232.0,4.79,37.41879230831056
5,5,14,24215,10,2016,4,1,0.0,37.41879230831056,0.925,11.7,230.0,5.05,37.46160501129395
5,5,13,24215,10,2016,4,1,0.0,37.46160501129395,0.895,11.8,228.0,4.84,37.04894861096575
5,5,12,24215,10,2016,4,1,0.0,37.04894861096575,0.896,12.3,230.0,4.98,38.78946400214727
5,5,11,24215,10,2016,4,1,0.0,38.78946400214727,0.924,12.9,228.0,5.03,38.80592722983145
5,5,10,24215,10,2016,4,1,0.0,38.80592722983145,0.974,13.0,223.0,5.04,38.76223422437474
5,5,9,24215,10,2016,4,1,0.0,38.76223422437474,0.934,13.4,222.0,4.75,38.93254072921913
5,5,8,24215,10,2016,4,1,0.0,38.93254072921913,0.919,13.9,224.0,4.85,38.68461020785056
5,5,7,24215,10,2016,4,1,0.0,38.68461020785056,0.927,15.4,226.0,5.13,38.7044292837311
5,5,6,24215,10,2016,4,1,0.0,38.7044292837311,0.955,15.1,229.0,5.26,38.85013033234705
5,5,5,24215,10,2016,4,1,0.0,38.85013033234705,1.0,15.1,235.0,5.5,38.859887447551245
5,5,4,24215,10,2016,4,1,0.0,38.859887447551245,0.946,14.9,224.0,7.17,39.002223393590825
5,5,3,24215,10,2016,4,1,0.0,39.002223393590825,0.903,13.8,230.0,6.37,39.17257319558687
5,5,2,24215,10,2016,4,1,0.0,39.17257319558687,0.936,14.0,228.0,5.96,39.44993726851293
5,5,1,24215,10,2016,4,1,0.0,39.44993726851293,0.918,13.7,234.0,5.55,39.198637305159224
5,5,0,24215,10,2016,4,1,0.0,39.198637305159224,1.0,13.0,235.0,5.48,39.73028235328186
6,6,23,24215,10,2016,4,1,0.0,0.0,0.964,11.2,256.0,5.37,13.75620890593603
6,6,22,24215,10,2016,4,1,0.0,13.75620890593603,0.954,10.9,258.0,5.27,38.871134988246226
6,6,21,24215,10,2016,4,1,0.0,38.871134988246226,0.958,11.2,256.0,4.95,38.941345621473346
6,6,20,24215,10,2016,4,1,0.0,38.941345621473346,0.945,11.3,256.0,4.9,38.86261659892634
6,6,19,24215,10,2016,4,1,0.0,38.86261659892634,0.947,11.0,254.0,4.92,39.25764437380343
6,6,18,24215,10,2016,4,1,0.0,39.25764437380343,0.957,11.5,250.0,4.85,40.09635971103919
6,6,17,24215,10,2016,4,1,0.0,40.09635971103919,0.93,11.1,247.0,4.66,39.9461185462695
6,6,16,24215,10,2016,4,1,0.0,39.9461185462695,0.954,11.7,245.0,4.4,39.951955821900015
6,6,15,24215,10,2016,4,1,0.0,39.951955821900015,0.946,11.7,242.0,4.79,39.94379417283794
6,6,14,24215,10,2016,4,1,0.0,39.94379417283794,0.925,11.8,240.0,5.05,39.9692950458735
6,6,5,24215,10,2016,4,1,0.0,0.0,0.997,14.6,236.0,7.64,40.059044318120385
6,6,4,24215,10,2016,4,1,0.0,40.059044318120385,0.946,15.0,234.0,7.17,40.03846084251746
6,6,3,24215,10,2016,4,1,0.0,40.03846084251746,0.903,13.9,240.0,6.37,40.22469926107119
6,6,2,24215,10,2016,4,1,0.0,40.22469926107119,0.936,14.1,238.0,5.96,40.23682691916327
6,6,1,24215,10,2016,4,1,0.0,40.23682691916327,0.918,13.8,244.0,5.55,40.52390916392563
6,6,0,24215,10,2016,4,1,0.0,40.52390916392563,1.0,13.1,245.0,5.48,40.672793666956714
7,7,23,24215,10,2016,4,1,0.0,0.0,0.964,11.5,266.0,6.37,13.802752851477502
7,7,22,24215,10,2016,4,1,0.0,13.802752851477502,0.954,11.2,268.0,6.27,40.569996359522406
7,7,21,24215,10,2016,4,1,0.0,40.569996359522406,0.958,11.5,266.0,5.95,40.67480738772072
7,7,20,24215,10,2016,4,1,0.0,40.67480738772072,0.945,11.6,266.0,5.9,41.18829187669308
7,7,19,24215,10,2016,4,1,0.0,41.18829187669308,0.947,11.3,264.0,5.92,42.385213838733264
7,7,18,24215,10,2016,4,1,0.0,42.385213838733264,0.957,11.8,260.0,5.85,42.351096025793844
7,7,17,24215,10,2016,4,1,0.0,42.351096025793844,0.93,11.4,257.0,5.66,42.31462358804076
7,7,16,24215,10,2016,4,1,0.0,42.31462358804076,0.954,12.0,255.0,5.4,42.38627734485016
7,7,15,24215,10,2016,4,1,0.0,42.38627734485016,0.946,12.0,252.0,5.79,42.525528412884114
7,7,14,24215,10,2016,4,1,0.0,42.525528412884114,0.925,12.1,250.0,6.05,42.44041889073671
7,7,5,24215,10,2016,4,1,0.0,0.0,0.997,14.9,246.0,8.64,43.12550659281142
7,7,4,24215,10,2016,4,1,0.0,43.12550659281142,0.946,15.3,244.0,8.17,43.36377420991524
7,7,3,24215,10,2016,4,1,0.0,43.36377420991524,0.903,14.2,250.0,7.37,43.32683786450726
7,7,2,24215,10,2016,4,1,0.0,43.32683786450726,0.936,14.4,248.0,6.96,43.22806902501363
7,7,1,24215,10,2016,4,1,0.0,43.22806902501363,0.918,14.1,254.0,6.55,43.37546568478156
7,7,0,24215,10,2016,4,1,0.0,43.37546568478156,1.0,13.4,255.0,6.48,43.46838750315827
8,8,23,24215,10,2016,4,1,0.0,0.0,0.964,11.6,266.0,7.37,13.840574185068187
8,8,22,24215,10,2016,4,1,0.0,13.840574185068187,0.954,11.3,268.0,7.27,42.27137369465622
8,8,21,24215,10,2016,4,1,0.0,42.27137369465622,0.958,11.6,266.0,6.95,42.501452641025075
8,8,20,24215,10,2016,4,1,0.0,42.501452641025075,0.945,11.7,266.0,6.9,42.98615568050798
8,8,19,24215,10,2016,4,1,0.0,42.98615568050798,0.947,11.4,264.0,6.92,43.275730669961746
8,8,18,24215,10,2016,4,1,0.0,43.275730669961746,0.957,11.9,260.0,6.85,43.88507947709918
8,8,17,24215,10,2016,4,1,0.0,43.88507947709918,0.93,11.5,257.0,6.66,43.90192994828812
8,8,16,24215,10,2016,4,1,0.0,43.90192994828812,0.954,12.1,255.0,6.4,43.88079648260407
8,8,15,24215,10,2016,4,1,0.0,43.88079648260407,0.946,12.1,252.0,6.79,44.039611473070075
8,8,14,24215,10,2016,4,1,0.0,44.039611473070075,0.925,12.2,250.0,7.05,44.268157857846475
8,8,5,24215,10,2016,4,1,0.0,0.0,0.997,15.0,246.0,9.64,44.87095825544267
8,8,4,24215,10,2016,4,1,0.0,44.87095825544267,0.946,15.4,244.0,9.17,44.61035534070994
